Cluster ID,confidence_score,UUID,super_book_code,primary_author_name,full_book_title,stated_publication_years,illegal_date,canonical_UUID,canonical_super_book_code,canonical_primary_author_name,canonical_full_book_title,canonical_stated_publication_years,canonical_illegal_date
3154,,NA,spbk0004049,"Mazel, D.",Mort (de la) et du Jugement dernier,NA,NA,,,,,,
3155,,NA,spbk0004050,"Arnaud, François-Thomas-Marie de Baculard [d']","Délassemens de l'homme sensible, ou Anecdotes diverses. Par M. d'Arnaud",1783-1787,NA,,,,,,
3156,,NA,spbk0004051,"Clément, Pierre","Cinq (les) années littéraires, ou Lettres de M. Clément sur les ouvrages de littérature qui ont paru dans les années 1748, 1749, 1750, 1751 et 1752",1755,NA,,,,,,
3157,,NA,spbk0004052,"Bassville, Nicolas-Jean Hugou [de]","Elémens de mythologie, avec l'Analyse des poëmes d'Homère et de Virgile, suivie de l'explication allégorique à l'usage des jeunes personnes de l'un et l'autre sexe, par M. de Bassville",NA,NA,,,,,,
3158,,NA,spbk0004053,"Dutens, Louis","Itinéraire des routes les plus fréquentées, ou Journal de plusieurs voyages aux villes principales de l'Europe depuis 1768 jusqu'en 1783: où l'on a marqué en heures & minutes le temps employé à aller d'une poste à l'autre, les distances en milles anglois",1783,NA,,,,,,
3159,,NA,spbk0004053,"Dutens, Louis","Itinéraire des routes les plus fréquentées, ou Journal de plusieurs voyages aux villes principales de l'Europe depuis 1768 jusqu'en 1783",NA,NA,,,,,,
3160,,NA,spbk0004054,"Chaillet, Henri-David",Subordination (la): sermon prononcé à Colombier le 17 septembre 1786 à l'occasion de la mort de Frédéric le Grand,1786,NA,,,,,,
3161,,NA,spbk0004055,"Corvinus, Joannes Fridericus","Deux Mémoires sur les gas, et principalement sur le gas méphitique, dit air fixe, traduits de deux dissertations latines publiées par M. J. Fred. Corvinus, et soutenues sous la présidence de M. Spielmann... par M. P. R. Vicat",1782,NA,,,,,,
3162,,NA,spbk0004056,"Tyard, Pontus [de]",Histoire de Pontus de Thyard de Bissy; suivie de la Généalogie de cette maison et de la Relation de la compagne de 1664 en Hongrie,1784,NA,,,,,,
3163,,NA,spbk0004057,"Hamilton, William","Relation des derniers tremblemens de terre arrivés en Calabre et en Sicile..., par M.W. Hamilton; trad. de l'anglois; et enrichie de notes trad. de l'italien... [de] G. Sella,..",1784,NA,,,,,,
3164,,NA,spbk0004058,"Parmentier, Antoine-Augustin","Avis aux bonnes ménagères des villes et des campagnes, sur la meilleure manière de faire leur pain",1777,NA,,,,,,
3165,,NA,spbk0004059,Maupin,Art (l') de la vigne: contenant une nouvelle méthode économique de la cultiver,1780,NA,,,,,,
3166,,NA,spbk0004060,"Olivier, J","Infortuné napolitain, ou les Avantures du seigneur Rozelli",1784,NA,,,,,,
3167,,NA,spbk0004061,"Patjé, Chrétien-Louis-Aubert",Abrégé historique et politique de l'Italie,1781,NA,,,,,,
3168,,NA,spbk0004065,"Augier du Fot, Anne-Amable","Catéchisme sur l'art des accouchemens pour les sages-femmes de la campagne, fait par ordre et aux dépens du Gouvernement, par M. Augier Du Fot",1775,NA,,,,,,
3169,,NA,spbk0004067,"Campe, Joachim Heinrich","Découverte (la) de l'Amérique: pour l'instruction et l'amusement des jeunes gens, par Mr. Campe; avec figures",1784-1785,NA,,,,,,
3170,,NA,spbk0004068,"Fougereux, Jean","Abrégé de l'histoire poétique, ou Introduction à la mythologie par demandes et par réponses, à l'usage du College de Lausanne. Nouvelle édition revuë, corrigée et augmentée",1774,NA,,,,,,
3171,,NA,spbk0004068,"Fougereux, Jean","Abrégé de l'histoire poétique, ou introduction à la mythologie, par demandes et par réponses",1786,NA,,,,,,
3172,,NA,spbk0004070,"Vernes, Jacob","Catéchisme destiné particulièrement à l'usage des jeunes gens qui s'instruisent pour participer à la Sainte Cêne, par Jacob Vernes, Pasteur à Geneve",NA,NA,,,,,,
3173,,NA,spbk0004071,"Castilhon, Jean-Louis","Candide anglois, ou Avantures tragi-comiques d'Amb. Gwinett avant et dans ses voyages aux deux Indes",1771,NA,,,,,,
3174,,NA,spbk0004071,"Castilhon, Jean-Louis","Mendiant (le) boiteux, ou les Aventures d'Ambroise Gwinett, balayeur du pavé de Spring-Garden, d'après les notes écrites de sa main, par M. L. Castilhon",NA,NA,,,,,,
3175,,NA,spbk0004073,"Barrême, François Bertrand de","Comptes faits, ou tarif général des monnoies",NA,NA,,,,,,
3176,,NA,spbk0004074,NA,"Abrégé des premiers principes de la grammaire angloise & françoise, à l'usage des Anglois qui veulent apprendre le françois",1781,NA,,,,,,
3177,,NA,spbk0004075,"Barruel, Augustin","Eclipses (les), poème en six chants... par M. l'abbé Boscovich, traduit en françois par M. l'abbé de Barruel",1779,NA,,,,,,
3178,,NA,spbk0004076,NA,Almanach nouveau et historique nommé le marchand de nouvelles,NA,NA,,,,,,
3179,,NA,spbk0004077,"Vasco, Giambattista","Félicité (la) publique considerée dans les paysans cultivateurs de leurs propres terres, traduit de l'italien par Mr. Vignoll",1770,NA,,,,,,
3180,,NA,spbk0004079,"Veratti, Gio. Giuseppe",Observations physico-medicales sur l'electricité,1750,NA,,,,,,
3181,,NA,spbk0004080,"Meusnier de Querlon, Anne-Gabriel",Histoire de la tourière des carmélites,NA,NA,,,,,,
3182,,NA,spbk0004081,"Constant de Rebecque, Samuel [de]","Laure, ou Lettres de quelques femmes de Suisse",1786-1787,NA,,,,,,
3183,,NA,spbk0004081,"Constant de Rebecque, Samuel [de]","Laure, ou lettres de quelques personnes de Suisse  ",1787,NA,,,,,,
3184,,NA,spbk0004082,"Voltaire, François Marie Arouet",La raison par alphabet: ou suplément aux Questions sur l'Encyclopédie atribué à divers hommes célèbres,1776,NA,,,,,,
3185,,NA,spbk0004083,"Servan de Gerbey, Joseph [de]","Soldat (le) citoyen, ou Vues patriotiques sur la manière la plus avantageuse de pourvoir à la défense du royaume",1780,NA,,,,,,
3186,,NA,spbk0004084,"Schrevelius, Cornelius",Lexicon manuale graeco-latinum et latino-graecum,NA,NA,,,,,,
3187,,NA,spbk0004085,NA,Discours sur l'éducation des filles,NA,NA,,,,,,
164,0.24239719,NA,spbk0004086,"Fabre, Pierre",Traité des maladies vénériennes,1775,NA,b'',b'spbk0004086',"b'Fabre, Pierre'",b'Trait\xc3\xa9 des maladies v\xc3\xa9n\xc3\xa9riennes',b'1775',b''
164,0.24239719,NA,spbk0004086,"Fabre, Pierre",Traité des maladies vénériennes,NA,NA,b'',b'spbk0004086',"b'Fabre, Pierre'",b'Trait\xc3\xa9 des maladies v\xc3\xa9n\xc3\xa9riennes',b'1775',b''
3188,,NA,spbk0004087,"Diderot, Denis",Contes moraux et nouvelles idylles de D… et Sal. Gessner,1773,NA,,,,,,
3189,,NA,spbk0004087,"Gessner, Salomon",Neue Idyllen,NA,NA,,,,,,
3190,,NA,spbk0004087,"Gessner, Salomon",Contes et idylles de Gessner,NA,NA,,,,,,
3191,,NA,spbk0004088,"Nepos, Cornelius",Cornelii Nepotis Vitæ excellentium imperatorum,NA,NA,,,,,,
3192,,NA,spbk0004089,NA,"Extinction des dettes de la France par des moyens utiles à la nation ... sans mettre de nouveaux impôts, Par un citoyen patriote ",1790,NA,,,,,,
3193,,NA,spbk0004090,"Ostervald, Jean-Rodolphe",Devoirs (les) des communians par Ostervald,NA,NA,,,,,,
3194,,NA,spbk0004091,"Echard, Laurence","Dictionnaire géographique portatif, ou description des royaumes, provinces, villes, patriarchats, évêchés, duchés, comtés, marquisats, villes impériales et anséatiques, ports, forteresses, citadelles, et autres lieux considérables des quatre parties du monde",NA,NA,,,,,,
3195,,NA,spbk0004092,NA,Voyage de Bethel,NA,NA,,,,,,
3196,,NA,spbk0004093,NA,"Conduite (la) du vray chre´tien dans les diverses maladies, dont il est afflige´",NA,NA,,,,,,
3197,,NA,spbk0004094,NA,"Entretiens pieux d'un fidèle avec son pasteur... par B. Pictet,...",NA,NA,,,,,,
3198,,NA,spbk0004095,NA,Trésor des prieres,NA,NA,,,,,,
3199,,NA,spbk0004096,NA,Anatomie de la messe,NA,NA,,,,,,
3200,,NA,spbk0004097,NA,Beaume de Galaad,NA,NA,,,,,,
3201,,NA,spbk0004098,NA,Examen de soi-même,NA,NA,,,,,,
3202,,NA,spbk0004099,NA,Combat chretien on des Affections,NA,NA,,,,,,
3203,,NA,spbk0004100,NA,Dévotions particulières qui peuvent servir en diverses occasions,NA,NA,,,,,,
3204,,NA,spbk0004101,NA,Triomphe de l'église sous la Croix,NA,NA,,,,,,
3205,,NA,spbk0004102,NA,Faux visage de l'antiquité,NA,NA,,,,,,
3206,,NA,spbk0004103,NA,Histoire ecclésiastique des églises réformées au royaume de France,NA,NA,,,,,,
3207,,NA,spbk0004104,NA,Histoire de l'edit de Nantes,NA,NA,,,,,,
3208,,NA,spbk0004105,NA,"Lettre contenant plusieurs réflexions importantes et singulières sur la mort, et sur la résurrection des deux témoins prédits au chap. 11 de l'apocalypse",NA,NA,,,,,,
3209,,NA,spbk0004106,NA,Preparation a la Sainte Cene,NA,NA,,,,,,
3210,,NA,spbk0004107,NA,"Rachat (le) du tems, ou meditations pieuses sur l'usage, que l'ame chretienne doit faire de son tems",NA,NA,,,,,,
3211,,NA,spbk0004108,NA,Conversion d'un Chrétien par B. Pictet,NA,NA,,,,,,
3212,,NA,spbk0004109,NA,Eclaircissemens et réflexions sur les quatre Evangiles et les Actes des Apôtres,NA,NA,,,,,,
3213,,NA,spbk0004110,NA,Entretiens (des) pieux,NA,NA,,,,,,
3214,,NA,spbk0004112,NA,Oeuvres de l'abbé Vertot,NA,NA,,,,,,
3215,,NA,spbk0004113,NA,Astronomie de Marine,NA,NA,,,,,,
3216,,NA,spbk0004114,NA,Redivivus,NA,NA,,,,,,
3217,,NA,spbk0004115,NA,Dictionnaire de chimie de Margraff,NA,NA,,,,,,
3218,,NA,spbk0004116,NA,Specimen lithographiae helveticae curiosae... a Johanne Jacobo Scheuchzero,NA,NA,,,,,,
3219,,NA,spbk0004117,NA,Eiusdem oryctographia elvética curiosa,NA,NA,,,,,,
3220,,NA,spbk0004118,NA,Caroli Nicolai Langii ... Historia Lapidum Figuratorum Helvetiae,NA,NA,,,,,,
3221,,NA,spbk0004119,NA,Hautt et Johannis Jodheuni Haller,NA,NA,,,,,,
3222,,NA,spbk0004120,"Brisson, Mathurin-Jacques",Dictionnaire raisonné de physique,NA,NA,,,,,,
3223,,NA,spbk0004121,NA,[Dictionnaire de minéralogie],NA,NA,,,,,,
3224,,NA,spbk0004123,NA,[Roman de Pearron],NA,NA,,,,,,
3225,,NA,spbk0004124,"Mauvillon, Éléazar [de]","Soldat (la) parvenu, ou Mémoires et Avantures de M. de Verval, dit Bellerose, par M. de M*** ",NA,NA,,,,,,
3226,,NA,spbk0004126,"Ludwig, Christian Gottlieb",[Christiani Gottlieb Ludwig Institutiones],NA,NA,,,,,,
3227,,NA,spbk0004127,"Linnaeus, Carolus",Oeuvres complet de Linné,NA,NA,,,,,,
3228,,NA,spbk0004128,"Lee, Sophia","Souterrain (le), ou Mathilde, par Miss Sophie Lee, traduit de l'anglais sur la 2e édition",NA,NA,,,,,,
3229,,NA,spbk0004130,NA,"Histoire de Charles Price, fameux escroc de Londres... traduite de l'anglois sur la sixième édition",1787,NA,,,,,,
3230,,NA,spbk0004132,Gazin,"Manière (la) d'enseigner et d'apprendre l'orthographe, par M. Gazin",1787,NA,,,,,,
3231,,NA,spbk0004133,NA,"Bibliothèque des enfans, ou connoissances élémentaires et indispensables pour les enfans des villes et des campagnes; ouvrage utile à toutes sortes des personnes",1787,NA,,,,,,
3232,,NA,spbk0004134,"Constant de Rebecque, Samuel [de]","Recueil de pièces dialoguées, ou guenilles dramatiques ramassées dans une petite ville de Suisse",1787,NA,,,,,,
3233,,NA,spbk0004135,"Buc'hoz, Pierre-Joseph",Dictionnaire minéralogique et hydrologique de la France,NA,NA,,,,,,
3234,,NA,spbk0004136,"Dupaty, Charles-Marguerite-Jean-Baptiste Mercier",Lettres sur la procédure criminelle de la France: dans lesquelles on montre sa conformité avec celle de l'Inquisition et les abus qui en résultent ,1788,NA,,,,,,
3235,,NA,spbk0004137,"Erlach, Rodolphe-Louis [d']","Code du bonheur, par M. R. L. d'Erlach, de conseil souverain de Berne",1788,NA,,,,,,
3236,,NA,spbk0004138,"Caraccioli, Louis-Antoine [de]","Négresse (la) couronnée, ou Les moeurs des peuples mises en action ",1788,NA,,,,,,
3237,,NA,spbk0004139,Haudart,Vie et amours d'un pauvre diable,1788,NA,,,,,,
3238,,NA,spbk0004140,"Durand de Maillane, Pierre Toussaint","Dictionnaire de droit canonique et de pratique bénéficiale, confére avec les maximes et la jurisprudence de France, c'est-à-dire, avec les usages & libertés de l'église gallicane, les pragmatiques & concordats, les ordonnances, edits & déclarations de nos rois, les arrêts des parlements & du grand conseil",1787,NA,,,,,,
3239,,NA,spbk0004141,"Frichignono di Quaregna, Niccolò","Della Politica e regolata podesta giuridizionale della Chiesa, descritta da Don Niccolò Frichignono di Quaregna",1783-1785,NA,,,,,,
3240,,NA,spbk0004142,"Coxe, William","Essai sur l'état présent, naturel, civil et politique de la Suisse: ou lettres adressées à Guillaume Melmoth, écuyer, par Guillaume Coxe",1781-1782,NA,,,,,,
3241,,NA,spbk0004142,"Coxe, William","[Essai sur l'état présent, naturel, civil et politique de la Suisse (vol. 3)]",NA,NA,,,,,,
3242,,NA,spbk0004144,NA,Estampes [La Mère bien aimée],NA,NA,,,,,,
3243,,NA,spbk0004146,"Blair, Hugh","Sermons de M. Hugh Blair, traduits de l'anglois sur la onzième édition par M. B. S. Frossard  ",1784-1795,NA,,,,,,
3244,,NA,spbk0004148,"Robertson, William","Histoire (l') du règne de l'empereur Charles-Quint, précédée d'un Tableau des progrès de la société en Europe, depuis la destruction de l'empire romain jusqu'au commencement du seizième siècle, par M. Robertson; ouvrage traduit de l'anglois ",1783,NA,,,,,,
3245,,NA,spbk0004148,"Robertson, William",Histoire du regne de l'Empereur Charles-Quint,NA,NA,,,,,,
3246,,NA,spbk0004149,"Cordier, Mathurin",Mathurini Corderii Colloquia selecta,NA,NA,,,,,,
165,0.24239718914031982,NA,spbk0004150,"Eidous, Marc-Antoine",Histoire de l'Amérique,1780,NA,b'',b'spbk0004150',"b'Eidous, Marc-Antoine'","b""Histoire de l'Am\xc3\xa9rique""",b'1778',b''
165,0.24239718914031982,NA,spbk0004150,"Eidous, Marc-Antoine",Histoire de l'Amérique,1778,NA,b'',b'spbk0004150',"b'Eidous, Marc-Antoine'","b""Histoire de l'Am\xc3\xa9rique""",b'1778',b''
3247,,NA,spbk0004150,"Robertson, William",The History of America,NA,NA,,,,,,
165,0.24239718914031982,NA,spbk0004150,"Eidous, Marc-Antoine",Histoire de l'Amérique,1778,NA,b'',b'spbk0004150',"b'Eidous, Marc-Antoine'","b""Histoire de l'Am\xc3\xa9rique""",b'1778',b''
165,0.24239718914031982,NA,spbk0004150,"Eidous, Marc-Antoine",Histoire de l'Amérique,NA,NA,b'',b'spbk0004150',"b'Eidous, Marc-Antoine'","b""Histoire de l'Am\xc3\xa9rique""",b'1778',b''
3248,,NA,spbk0004151,"Palissot de Montenoy, Charles","Nécrologe (le) des hommes célèbres de France, par une société de gens de lettres",1767-1782,NA,,,,,,
3249,,NA,spbk0004151,"Palissot de Montenoy, Charles",Necrologe (le) des hommes célèbres de France,1785,NA,,,,,,
166,0.24239719,NA,spbk0004155,"Hénault, Charles Jean François","Nouvel abrégé chronologique de l'histoire de France, contenant les événemens de notre histoire, depuis Clovis jusqu'à Louis XIV",NA,NA,b'',b'spbk0004155',"b'H\xc3\xa9nault, Charles Jean Fran\xc3\xa7ois'","b""Nouvel abr\xc3\xa9g\xc3\xa9 chronologique de l'histoire de France, contenant les \xc3\xa9v\xc3\xa9nemens de notre histoire, depuis Clovis jusqu'\xc3\xa0 Louis XIV""",b'',b''
166,0.24239719,NA,spbk0004155,"Hénault, Charles Jean François","Nouvel abrégé chronologique de l'histoire de France, contenant les événemens de notre histoire, depuis Clovis jusqu'à Louis XIV",NA,NA,b'',b'spbk0004155',"b'H\xc3\xa9nault, Charles Jean Fran\xc3\xa7ois'","b""Nouvel abr\xc3\xa9g\xc3\xa9 chronologique de l'histoire de France, contenant les \xc3\xa9v\xc3\xa9nemens de notre histoire, depuis Clovis jusqu'\xc3\xa0 Louis XIV""",b'',b''
3250,,NA,spbk0004156,NA,"Heures (les) de Paphos, contes moraux par un sacrificateur de Venus",1787,NA,,,,,,
3251,,NA,spbk0004157,Poultiret,Essai sur la constitution des régimens de chasseurs,1786,NA,,,,,,
3252,,NA,spbk0004158,"Maillard, Sébastien","Mémoire sur la théorie des machines à feu, auquel l'Académie impériale des sciences de Saint-Pétersbourg a adjugé le prix, dans son assemblée publique du 10 d'octobre 1783, par M. Sébastien Maillard",1784,NA,,,,,,
3253,,NA,spbk0004159,"Proyart, Liévain Bonaventure","Histoire de Stanislas premier, roi de Pologne, duc de Lorraine et de Bar",NA,NA,,,,,,
3254,,NA,spbk0004160,"Mirabeau, Honoré-Gabriel Riqueti [comte de]",Monarchie (de la) prussienne sous Frédéric le Grand; avec un appendice contenant des recherches sur la situation actuelle des principales contrées de l'Allemagne. Par le comte de Mirabeau,1788,NA,,,,,,
3255,,NA,spbk0004160,"Mirabeau, Honoré-Gabriel Riqueti [comte de]",Monarchie (de la) prussienne sous Frédéric le Grand: avec un appendice contenant des recherches sur la situation actuelle des principales contrées de l'Allemagne ,1788,NA,,,,,,
3256,,NA,spbk0004161,"Mably, Gabriel Bonnot [de]",Droits (des) et des devoirs du citoyen,NA,NA,,,,,,
3257,,NA,spbk0004162,"Peyssonnel, Charles [de]","Situation politique de la France, et ses rapports actuels avec toutes les puissances de l'Europe. Ouvrage dont l'objet est de démontrer, par les faits historiques et les principes de la saine politique, tous les maux qu'a causés à la France l'alliance autrichienne, et toutes les fautes que le ministère français a commises depuis l'époque des traités de Versailles de 1756, 57 et 58, jusqu'à nos jours, adressé au roi et à l'assemblée nationale ",NA,NA,,,,,,
3258,,NA,spbk0004163,NA,"Essai historique sur la vie privée de Marie-Antoinette d'Autriche, reine de France. Seconde Partie",NA,NA,,,,,,
3259,,NA,spbk0004164,"Müller von Friedberg, Karl",Voix (la) d'un patriote; traduit de l'allemand sous la correction de l'auteur ,1789,NA,,,,,,
3260,,NA,spbk0004167,NA,"[Tableau général historique, chronologique et généalogique des maisons souveraines de l'Europe]",NA,NA,,,,,,
3261,,NA,spbk0004168,"Savérien, Alexandre",Histoire des progrès de l'esprit humain dans les sciences et dans les arts,NA,NA,,,,,,
167,0.24090408,NA,spbk0004169,"Corneille, Pierre","Théâtre de P. Corneille: avec des commentaires, et autres morceaux intéressans",NA,NA,b'',b'spbk0004169',"b'Corneille, Pierre'","b'Th\xc3\xa9\xc3\xa2tre de P. Corneille: avec des commentaires, et autres morceaux int\xc3\xa9ressans'",b'1776',b''
167,0.24090408,NA,spbk0004169,"Corneille, Pierre","Théâtre de P. Corneille: avec des commentaires, et autres morceaux intéressans ",1776,NA,b'',b'spbk0004169',"b'Corneille, Pierre'","b'Th\xc3\xa9\xc3\xa2tre de P. Corneille: avec des commentaires, et autres morceaux int\xc3\xa9ressans'",b'1776',b''
3262,,NA,spbk0004170,"Mirabeau, Honoré-Gabriel Riqueti [comte de]","Tactique prussienne, ou Système militaire de la Prusse",1789,NA,,,,,,
3263,,NA,spbk0004171,"Black, William",Observations médicales et politiques sur la petite vérole et sur les avantages et les inconvéniens d'une inoculation générale adoptée spécialement dans les villes,1788,NA,,,,,,
3264,,NA,spbk0004172,NA,"Délassemens (les) d'un homme de goût, ou, Mélange de contes moraux, nouvelles historiques, et autres pièces imitées de l'Allemand",1789,NA,,,,,,
3265,,NA,spbk0004173,NA,[Rosa],NA,NA,,,,,,
3266,,NA,spbk0004174,"Mayer, Charles Joseph","Aventures et plaisante éducation du courtois chevalier Charles-le-Bon, sire d'Armagnac, par M. de Mayer",NA,NA,,,,,,
3267,,NA,spbk0004175,NA,Recueil de lettres originales de l'Empereur Joseph II au Géneral d'Alton,1790,NA,,,,,,
3268,,NA,spbk0004176,"Le Scène-Desmaisons, Jacques","Histoire politique de la révolution en France, ou Correspondance entre Lord D*** et Lord T***",1789,NA,,,,,,
3269,,NA,spbk0004177,"Hughes, Anne","Isabella et Henri, traduit de l'anglois par M. de Cantwel ",1789,NA,,,,,,
3270,,NA,spbk0004178,"Mercier, Louis-Sébastien","Charles II, roi d'Angleterre, en certain lieu, comédie très morale, en 5 actes très courts... et qui sera représentée, dit-on, pour la récréation des États Généraux, par un disciple de Pythagore",1789,NA,,,,,,
3271,,NA,spbk0004179,"Algarotti, Francesco",Congrès (le) de Cythère,NA,NA,,,,,,
